step,loss_conf_fat,loss_pred_conf,loss_pred_mode,confidence_level,fatigue_level,predicted_confidence,mode_error
404,0.000001,0.000001,0.447845,0.9989,0.7260,0.9977,0
405,0.000001,0.000001,0.447343,0.9989,0.7252,0.9977,0
406,0.000001,0.000001,0.446814,0.9989,0.7243,0.9977,0
407,0.000001,0.000001,0.446258,0.9989,0.7234,0.9977,0
408,0.000001,0.000000,0.842384,0.9997,0.7271,0.9993,1
409,0.000006,0.000004,0.445199,0.9989,0.7227,0.9977,0
410,0.000001,0.000000,0.842861,0.9997,0.7290,0.9993,1
411,0.000004,0.000004,0.444496,0.9989,0.7252,0.9977,0
412,0.000005,0.000001,0.444313,0.9989,0.7270,0.9977,0
413,0.000002,0.000001,0.443931,0.9989,0.7275,0.9977,0
414,0.000001,0.000001,0.443519,0.9989,0.7271,0.9977,0
415,0.000001,0.000001,0.443075,0.9989,0.7264,0.9977,0
416,0.000001,0.000001,0.442589,0.9989,0.7256,0.9977,0
417,0.000001,0.000001,0.442068,0.9989,0.7247,0.9977,0
418,0.000001,0.000001,0.441545,0.9989,0.7238,0.9977,0
419,0.000001,0.000001,0.440996,0.9989,0.7229,0.9977,0
420,0.000001,0.000000,0.847189,0.9997,0.7265,0.9993,1
421,0.000006,0.000004,0.439957,0.9989,0.7223,0.9977,0
422,0.000001,0.000000,0.847793,0.9997,0.7285,0.9993,1
423,0.000004,0.000004,0.439260,0.9989,0.7248,0.9978,0
424,0.000005,0.000001,0.439048,0.9989,0.7266,0.9978,0
425,0.000002,0.000001,0.438671,0.9989,0.7271,0.9978,0
426,0.000001,0.000001,0.438278,0.9989,0.7267,0.9978,0
427,0.000001,0.000001,0.437858,0.9989,0.7259,0.9978,0
428,0.000001,0.000001,0.437427,0.9989,0.7251,0.9978,0
429,0.000001,0.000001,0.436967,0.9989,0.7242,0.9978,0
430,0.000001,0.000001,0.436466,0.9989,0.7233,0.9978,0
431,0.000001,0.000000,0.850866,0.9997,0.7269,0.9994,1
432,0.000006,0.000004,0.435480,0.9989,0.7226,0.9978,0
433,0.000001,0.000000,0.851266,0.9997,0.7289,0.9994,1
434,0.000004,0.000004,0.434866,0.9989,0.7252,0.9978,0
435,0.000005,0.000001,0.434754,0.9989,0.7270,0.9978,0
436,0.000002,0.000001,0.434399,0.9990,0.7275,0.9978,0
437,0.000001,0.000001,0.434024,0.9990,0.7270,0.9978,0
438,0.000001,0.000001,0.433620,0.9990,0.7263,0.9978,0
439,0.000001,0.000001,0.433178,0.9990,0.7254,0.9978,0
440,0.000001,0.000001,0.432724,0.9990,0.7246,0.9978,0
441,0.000001,0.000001,0.432254,0.9989,0.7237,0.9978,0
442,0.000001,0.000000,0.854418,0.9997,0.7273,0.9994,1
443,0.000006,0.000003,0.431355,0.9990,0.7230,0.9979,0
444,0.000001,0.000000,0.854790,0.9997,0.7293,0.9994,1
445,0.000004,0.000003,0.430782,0.9990,0.7256,0.9979,0
446,0.000005,0.000001,0.430620,0.9990,0.7274,0.9979,0
447,0.000002,0.000001,0.430303,0.9990,0.7279,0.9979,0
448,0.000001,0.000001,0.429964,0.9990,0.7274,0.9979,0
449,0.000001,0.000001,0.429613,0.9990,0.7267,0.9979,0
450,0.000001,0.000001,0.429237,0.9990,0.7258,0.9979,0
451,0.000001,0.000001,0.428823,0.9990,0.7249,0.9979,0
452,0.000001,0.000001,0.428372,0.9990,0.7241,0.9979,0
453,0.000001,0.000001,0.427895,0.9990,0.7232,0.9979,0
454,0.000001,0.000000,0.858000,0.9997,0.7266,0.9994,1
455,0.000005,0.000003,0.427004,0.9990,0.7226,0.9979,0
456,0.000001,0.000000,0.858440,0.9997,0.7288,0.9994,1
457,0.000004,0.000003,0.426429,0.9990,0.7252,0.9979,0
458,0.000005,0.000001,0.426291,0.9990,0.7270,0.9979,0
459,0.000002,0.000001,0.425977,0.9990,0.7274,0.9979,0
460,0.000001,0.000001,0.425664,0.9990,0.7270,0.9979,0
461,0.000001,0.000001,0.425333,0.9990,0.7262,0.9979,0
462,0.000001,0.000001,0.424965,0.9990,0.7253,0.9979,0
463,0.000001,0.000001,0.424566,0.9990,0.7244,0.9979,0
464,0.000001,0.000001,0.424133,0.9990,0.7235,0.9979,0
465,0.000001,0.000000,0.860872,0.9997,0.7271,0.9994,1
466,0.000006,0.000003,0.423320,0.9990,0.7229,0.9980,0
467,0.000001,0.000000,0.861076,0.9997,0.7293,0.9994,1
468,0.000004,0.000003,0.422832,0.9990,0.7255,0.9980,0
469,0.000005,0.000001,0.422754,0.9990,0.7274,0.9980,0
470,0.000002,0.000001,0.422474,0.9990,0.7278,0.9980,0
471,0.000001,0.000001,0.422177,0.9990,0.7274,0.9980,0
472,0.000001,0.000001,0.421855,0.9990,0.7266,0.9980,0
473,0.000000,0.000001,0.421495,0.9990,0.7257,0.9980,0
474,0.000000,0.000001,0.421104,0.9990,0.7248,0.9980,0
475,0.000000,0.000001,0.420703,0.9990,0.7239,0.9980,0
476,0.000000,0.000001,0.420287,0.9990,0.7230,0.9980,0
477,0.000001,0.000000,0.864022,0.9997,0.7265,0.9994,1
478,0.000005,0.000003,0.419486,0.9990,0.7225,0.9980,0
479,0.000001,0.000000,0.864324,0.9997,0.7288,0.9994,1
480,0.000004,0.000003,0.418978,0.9990,0.7251,0.9980,0
481,0.000005,0.000001,0.418875,0.9990,0.7270,0.9980,0
482,0.000002,0.000001,0.418597,0.9990,0.7274,0.9980,0
483,0.000001,0.000001,0.418315,0.9990,0.7269,0.9980,0
484,0.000000,0.000001,0.418035,0.9990,0.7261,0.9980,0
485,0.000000,0.000001,0.417722,0.9990,0.7252,0.9980,0
486,0.000000,0.000001,0.417379,0.9990,0.7243,0.9980,0
487,0.000000,0.000001,0.417001,0.9990,0.7234,0.9980,0
488,0.000001,0.000000,0.866112,0.9997,0.7270,0.9994,1
489,0.000005,0.000003,0.416222,0.9990,0.7228,0.9980,0
490,0.000001,0.000000,0.866213,0.9997,0.7292,0.9994,1
491,0.000004,0.000003,0.415807,0.9991,0.7255,0.9981,0
492,0.000005,0.000001,0.415786,0.9990,0.7274,0.9980,0
493,0.000001,0.000001,0.415528,0.9991,0.7278,0.9981,0
494,0.000001,0.000001,0.415260,0.9991,0.7273,0.9981,0
495,0.000000,0.000001,0.414970,0.9991,0.7265,0.9981,0
496,0.000000,0.000001,0.414644,0.9991,0.7256,0.9981,0
497,0.000000,0.000001,0.414286,0.9991,0.7247,0.9981,0
498,0.000000,0.000001,0.413923,0.9991,0.7238,0.9981,0
499,0.000000,0.000001,0.413552,0.9990,0.7229,0.9981,0
500,0.000001,0.000000,0.868782,0.9998,0.7263,0.9994,1
501,0.000004,0.000003,0.412827,0.9991,0.7224,0.9981,0
502,0.000001,0.000000,0.868977,0.9998,0.7287,0.9995,1
503,0.000004,0.000003,0.412388,0.9991,0.7251,0.9981,0
504,0.000005,0.000001,0.412308,0.9991,0.7270,0.9981,0
505,0.000001,0.000001,0.412070,0.9991,0.7274,0.9981,0
506,0.000001,0.000001,0.411823,0.9991,0.7268,0.9981,0
507,0.000000,0.000001,0.411570,0.9991,0.7260,0.9981,0
508,0.000000,0.000001,0.411290,0.9991,0.7251,0.9981,0
509,0.000000,0.000001,0.410980,0.9991,0.7242,0.9981,0
510,0.000000,0.000001,0.410641,0.9991,0.7233,0.9981,0
511,0.000001,0.000000,0.870320,0.9998,0.7268,0.9995,1
512,0.000005,0.000003,0.409939,0.9991,0.7227,0.9981,0
513,0.000001,0.000000,0.870311,0.9998,0.7292,0.9995,1
514,0.000004,0.000003,0.409581,0.9991,0.7254,0.9981,0
515,0.000005,0.000001,0.409588,0.9991,0.7274,0.9981,0
516,0.000001,0.000001,0.409363,0.9991,0.7278,0.9981,0
517,0.000001,0.000001,0.409131,0.9991,0.7272,0.9981,0
518,0.000000,0.000001,0.408878,0.9991,0.7264,0.9981,0
519,0.000000,0.000001,0.408590,0.9991,0.7255,0.9981,0
520,0.000000,0.000001,0.408269,0.9991,0.7246,0.9981,0
521,0.000000,0.000001,0.407930,0.9991,0.7237,0.9981,0
522,0.000001,0.000000,0.871678,0.9998,0.7271,0.9995,1
523,0.000005,0.000003,0.407308,0.9991,0.7232,0.9982,0
524,0.000001,0.000000,0.871699,0.9998,0.7296,0.9995,1
525,0.000004,0.000003,0.406969,0.9991,0.7259,0.9982,0
526,0.000005,0.000001,0.406922,0.9991,0.7278,0.9982,0
527,0.000001,0.000001,0.406724,0.9991,0.7282,0.9982,0
528,0.000001,0.000001,0.406512,0.9991,0.7276,0.9982,0
529,0.000000,0.000001,0.406279,0.9991,0.7268,0.9982,0
530,0.000000,0.000001,0.406040,0.9991,0.7259,0.9982,0
531,0.000000,0.000001,0.405773,0.9991,0.7249,0.9982,0
532,0.000000,0.000001,0.405479,0.9991,0.7240,0.9982,0
533,0.000000,0.000001,0.405154,0.9991,0.7231,0.9982,0
534,0.000001,0.000000,0.872963,0.9998,0.7265,0.9995,1
535,0.000004,0.000002,0.404500,0.9991,0.7227,0.9982,0
536,0.000001,0.000000,0.872958,0.9998,0.7291,0.9995,1
537,0.000004,0.000002,0.404142,0.9991,0.7255,0.9982,0
538,0.000005,0.000001,0.404165,0.9991,0.7274,0.9982,0
539,0.000001,0.000001,0.403966,0.9991,0.7277,0.9982,0
540,0.000000,0.000001,0.403766,0.9991,0.7271,0.9982,0
541,0.000000,0.000001,0.403546,0.9991,0.7263,0.9982,0
542,0.000000,0.000001,0.403292,0.9991,0.7253,0.9982,0
543,0.000000,0.000001,0.403008,0.9991,0.7244,0.9982,0
544,0.000000,0.000001,0.402704,0.9991,0.7235,0.9982,0
545,0.000001,0.000000,0.873889,0.9998,0.7270,0.9995,1
546,0.000005,0.000002,0.402098,0.9991,0.7230,0.9982,0
547,0.000001,0.000000,0.873789,0.9998,0.7296,0.9995,1
548,0.000004,0.000002,0.401800,0.9991,0.7258,0.9983,0
549,0.000005,0.000001,0.401810,0.9991,0.7278,0.9982,0
550,0.000001,0.000001,0.401623,0.9991,0.7281,0.9982,0
551,0.000000,0.000001,0.401435,0.9991,0.7275,0.9983,0
552,0.000000,0.000001,0.401228,0.9991,0.7266,0.9983,0
553,0.000000,0.000001,0.400988,0.9991,0.7257,0.9983,0
554,0.000000,0.000001,0.400714,0.9991,0.7248,0.9982,0
555,0.000000,0.000001,0.400442,0.9991,0.7239,0.9982,0
556,0.000000,0.000001,0.400153,0.9991,0.7230,0.9982,0
557,0.000001,0.000000,0.875009,0.9998,0.7263,0.9995,1
558,0.000004,0.000002,0.399584,0.9991,0.7226,0.9983,0
559,0.000001,0.000000,0.874923,0.9998,0.7290,0.9995,1
560,0.000004,0.000002,0.399270,0.9991,0.7254,0.9983,0
561,0.000005,0.000001,0.399248,0.9991,0.7274,0.9983,0
562,0.000001,0.000001,0.399075,0.9992,0.7277,0.9983,0
563,0.000000,0.000001,0.398905,0.9992,0.7270,0.9983,0
564,0.000000,0.000001,0.398719,0.9992,0.7261,0.9983,0
565,0.000000,0.000001,0.398501,0.9991,0.7252,0.9983,0
566,0.000000,0.000001,0.398254,0.9991,0.7243,0.9983,0
567,0.000000,0.000001,0.397986,0.9991,0.7234,0.9983,0
568,0.000001,0.000000,0.875284,0.9998,0.7268,0.9995,1
569,0.000004,0.000002,0.397447,0.9992,0.7229,0.9983,0
570,0.000001,0.000000,0.875038,0.9998,0.7295,0.9995,1
571,0.000004,0.000002,0.397197,0.9992,0.7257,0.9983,0
572,0.000005,0.000001,0.397239,0.9992,0.7278,0.9983,0
573,0.000001,0.000001,0.397081,0.9992,0.7280,0.9983,0
574,0.000000,0.000001,0.396923,0.9992,0.7274,0.9983,0
575,0.000000,0.000001,0.396747,0.9992,0.7265,0.9983,0
576,0.000000,0.000001,0.396538,0.9992,0.7256,0.9983,0
577,0.000000,0.000001,0.396295,0.9992,0.7247,0.9983,0
578,0.000000,0.000001,0.396025,0.9992,0.7238,0.9983,0
579,0.000001,0.000000,0.875102,0.9998,0.7271,0.9995,1
580,0.000004,0.000002,0.395522,0.9992,0.7234,0.9983,0
581,0.000001,0.000000,0.874840,0.9998,0.7299,0.9995,1
582,0.000004,0.000002,0.395288,0.9992,0.7262,0.9983,0
583,0.000005,0.000001,0.395317,0.9992,0.7282,0.9983,0
584,0.000001,0.000001,0.395165,0.9992,0.7285,0.9983,0
585,0.000000,0.000001,0.395014,0.9992,0.7278,0.9983,0
586,0.000000,0.000001,0.394846,0.9992,0.7269,0.9983,0
587,0.000000,0.000001,0.394645,0.9992,0.7260,0.9983,0
588,0.000000,0.000001,0.394418,0.9992,0.7251,0.9983,0
589,0.000000,0.000001,0.394176,0.9992,0.7242,0.9983,0
590,0.000000,0.000001,0.393926,0.9992,0.7233,0.9983,0
591,0.000001,0.000000,0.875235,0.9998,0.7265,0.9995,1
592,0.000003,0.000002,0.393431,0.9992,0.7229,0.9984,0
593,0.000001,0.000000,0.874975,0.9998,0.7294,0.9995,1
594,0.000004,0.000002,0.393172,0.9992,0.7257,0.9984,0
595,0.000005,0.000001,0.393204,0.9992,0.7278,0.9984,0
596,0.000001,0.000001,0.393065,0.9992,0.7280,0.9984,0
597,0.000000,0.000001,0.392928,0.9992,0.7273,0.9984,0
598,0.000000,0.000001,0.392773,0.9992,0.7264,0.9984,0
599,0.000000,0.000001,0.392587,0.9992,0.7255,0.9984,0
600,0.000000,0.000001,0.392366,0.9992,0.7246,0.9984,0
601,0.000000,0.000001,0.392127,0.9992,0.7237,0.9984,0
602,0.000001,0.000000,0.874693,0.9998,0.7271,0.9995,1
603,0.000004,0.000002,0.391648,0.9992,0.7232,0.9984,0
604,0.000002,0.000000,0.874325,0.9998,0.7299,0.9995,1
605,0.000004,0.000002,0.391446,0.9992,0.7261,0.9984,0
606,0.000005,0.000001,0.391515,0.9992,0.7282,0.9984,0
607,0.000001,0.000001,0.391381,0.9992,0.7284,0.9984,0
608,0.000000,0.000001,0.391251,0.9992,0.7277,0.9984,0
609,0.000000,0.000001,0.391105,0.9992,0.7268,0.9984,0
610,0.000000,0.000001,0.390927,0.9992,0.7259,0.9984,0
611,0.000000,0.000001,0.390716,0.9992,0.7250,0.9984,0
612,0.000000,0.000001,0.390491,0.9992,0.7240,0.9984,0
613,0.000000,0.000001,0.390245,0.9992,0.7231,0.9984,0
614,0.000002,0.000000,0.874331,0.9998,0.7263,0.9996,1
615,0.000003,0.000002,0.389773,0.9992,0.7229,0.9984,0
616,0.000001,0.000000,0.874072,0.9998,0.7293,0.9996,1
617,0.000003,0.000002,0.389544,0.9992,0.7257,0.9984,0
618,0.000005,0.000001,0.389570,0.9992,0.7278,0.9984,0
619,0.000001,0.000001,0.389437,0.9992,0.7279,0.9984,0
620,0.000000,0.000001,0.389310,0.9992,0.7272,0.9984,0
621,0.000000,0.000001,0.389166,0.9992,0.7263,0.9984,0
622,0.000000,0.000001,0.388991,0.9992,0.7254,0.9984,0
623,0.000000,0.000001,0.388796,0.9992,0.7244,0.9984,0
624,0.000000,0.000001,0.388592,0.9992,0.7235,0.9984,0
625,0.000001,0.000000,0.873535,0.9998,0.7269,0.9996,1
626,0.000004,0.000002,0.388176,0.9992,0.7231,0.9984,0
627,0.000002,0.000000,0.872980,0.9998,0.7299,0.9996,1
628,0.000004,0.000002,0.388008,0.9992,0.7260,0.9985,0
629,0.000005,0.000001,0.388106,0.9992,0.7281,0.9984,0
630,0.000001,0.000001,0.387999,0.9992,0.7283,0.9985,0
631,0.000000,0.000001,0.387897,0.9992,0.7276,0.9985,0
632,0.000000,0.000001,0.387778,0.9992,0.7267,0.9985,0
633,0.000000,0.000001,0.387627,0.9992,0.7257,0.9985,0
634,0.000000,0.000001,0.387442,0.9992,0.7248,0.9985,0
635,0.000000,0.000001,0.387228,0.9992,0.7239,0.9985,0
636,0.000000,0.000001,0.387002,0.9992,0.7230,0.9985,0
637,0.000002,0.000000,0.872229,0.9998,0.7261,0.9996,1
638,0.000003,0.000002,0.386540,0.9992,0.7228,0.9985,0
639,0.000001,0.000000,0.871882,0.9998,0.7292,0.9996,1
640,0.000003,0.000002,0.386340,0.9992,0.7256,0.9985,0
641,0.000005,0.000001,0.386417,0.9992,0.7277,0.9985,0
642,0.000001,0.000001,0.386290,0.9992,0.7278,0.9985,0
643,0.000000,0.000001,0.386172,0.9992,0.7271,0.9985,0
644,0.000000,0.000001,0.386039,0.9992,0.7262,0.9985,0
645,0.000000,0.000001,0.385876,0.9992,0.7252,0.9985,0
646,0.000000,0.000001,0.385683,0.9992,0.7243,0.9985,0
647,0.000000,0.000001,0.385473,0.9992,0.7234,0.9985,0
648,0.000001,0.000000,0.871238,0.9998,0.7268,0.9996,1
649,0.000004,0.000002,0.385092,0.9992,0.7230,0.9985,0
650,0.000002,0.000000,0.870722,0.9998,0.7298,0.9996,1
651,0.000004,0.000002,0.384948,0.9992,0.7259,0.9985,0
652,0.000005,0.000001,0.384995,0.9992,0.7281,0.9985,0
653,0.000001,0.000001,0.384899,0.9993,0.7282,0.9985,0
654,0.000000,0.000001,0.384799,0.9993,0.7275,0.9985,0
655,0.000000,0.000001,0.384693,0.9992,0.7265,0.9985,0
656,0.000000,0.000001,0.384555,0.9992,0.7256,0.9985,0
657,0.000000,0.000001,0.384385,0.9992,0.7247,0.9985,0
658,0.000000,0.000001,0.384196,0.9992,0.7238,0.9985,0
659,0.000002,0.000000,0.869289,0.9998,0.7269,0.9996,1
660,0.000003,0.000002,0.383829,0.9992,0.7236,0.9985,0
661,0.000001,0.000000,0.868660,0.9998,0.7301,0.9996,1
662,0.000004,0.000002,0.383699,0.9993,0.7264,0.9985,0
663,0.000005,0.000001,0.383796,0.9993,0.7286,0.9985,0
664,0.000001,0.000001,0.383705,0.9993,0.7287,0.9985,0
665,0.000000,0.000001,0.383622,0.9993,0.7279,0.9985,0
666,0.000000,0.000001,0.383523,0.9993,0.7269,0.9985,0
667,0.000000,0.000001,0.383392,0.9993,0.7260,0.9985,0
668,0.000000,0.000001,0.383229,0.9993,0.7251,0.9985,0
669,0.000000,0.000001,0.383048,0.9993,0.7242,0.9985,0
670,0.000000,0.000001,0.382853,0.9993,0.7233,0.9985,0
671,0.000002,0.000000,0.867329,0.9998,0.7264,0.9996,1
672,0.000003,0.000002,0.382439,0.9993,0.7231,0.9985,0
673,0.000001,0.000000,0.866824,0.9998,0.7297,0.9996,1
674,0.000004,0.000002,0.382284,0.9993,0.7259,0.9986,0
675,0.000005,0.000001,0.382377,0.9993,0.7281,0.9985,0
676,0.000001,0.000001,0.382278,0.9993,0.7282,0.9986,0
677,0.000000,0.000001,0.382190,0.9993,0.7274,0.9986,0
678,0.000000,0.000001,0.382087,0.9993,0.7264,0.9986,0
679,0.000000,0.000001,0.381953,0.9993,0.7255,0.9986,0
680,0.000000,0.000001,0.381790,0.9993,0.7246,0.9985,0
681,0.000000,0.000001,0.381607,0.9993,0.7237,0.9985,0
682,0.000001,0.000000,0.865343,0.9998,0.7270,0.9996,1
683,0.000004,0.000002,0.381251,0.9993,0.7234,0.9986,0
684,0.000002,0.000000,0.864661,0.9998,0.7302,0.9996,1
685,0.000004,0.000002,0.381141,0.9993,0.7263,0.9986,0
686,0.000006,0.000001,0.381247,0.9993,0.7285,0.9986,0
687,0.000001,0.000000,0.381162,0.9993,0.7286,0.9986,0
688,0.000000,0.000000,0.381088,0.9993,0.7278,0.9986,0
689,0.000000,0.000000,0.380999,0.9993,0.7268,0.9986,0
690,0.000000,0.000000,0.380879,0.9993,0.7259,0.9986,0
691,0.000000,0.000000,0.380728,0.9993,0.7250,0.9986,0
692,0.000000,0.000000,0.380549,0.9993,0.7240,0.9986,0
693,0.000000,0.000000,0.380361,0.9993,0.7231,0.9986,0
694,0.000002,0.000000,0.863051,0.9998,0.7261,0.9996,1
695,0.000002,0.000002,0.379979,0.9993,0.7231,0.9986,0
696,0.000001,0.000000,0.862459,0.9998,0.7295,0.9996,1
697,0.000003,0.000001,0.379860,0.9993,0.7259,0.9986,0
698,0.000005,0.000000,0.379968,0.9993,0.7281,0.9986,0
699,0.000001,0.000000,0.379886,0.9993,0.7281,0.9986,0
700,0.000000,0.000000,0.379815,0.9993,0.7273,0.9986,0
701,0.000000,0.000000,0.379728,0.9993,0.7263,0.9986,0
702,0.000000,0.000000,0.379610,0.9993,0.7254,0.9986,0
703,0.000000,0.000000,0.379462,0.9993,0.7245,0.9986,0
704,0.000000,0.000000,0.379287,0.9993,0.7235,0.9986,0
705,0.000001,0.000000,0.860474,0.9998,0.7269,0.9996,1
706,0.000004,0.000001,0.378947,0.9993,0.7232,0.9986,0
707,0.000002,0.000000,0.859724,0.9998,0.7302,0.9996,1
708,0.000005,0.000001,0.378844,0.9993,0.7261,0.9986,0
709,0.000006,0.000000,0.378969,0.9993,0.7284,0.9986,0
710,0.000001,0.000000,0.378885,0.9993,0.7285,0.9986,0
711,0.000000,0.000000,0.378814,0.9993,0.7276,0.9986,0
712,0.000000,0.000000,0.378730,0.9993,0.7267,0.9986,0
713,0.000000,0.000000,0.378616,0.9993,0.7258,0.9986,0
714,0.000000,0.000000,0.378471,0.9993,0.7248,0.9986,0
715,0.000000,0.000000,0.378300,0.9993,0.7239,0.9986,0
716,0.000000,0.000000,0.378123,0.9993,0.7230,0.9986,0
717,0.000002,0.000000,0.857990,0.9998,0.7259,0.9996,1
718,0.000002,0.000001,0.377774,0.9993,0.7230,0.9986,0
719,0.000001,0.000000,0.857357,0.9998,0.7294,0.9996,1
720,0.000003,0.000001,0.377662,0.9993,0.7259,0.9986,0
721,0.000005,0.000000,0.377757,0.9993,0.7280,0.9986,0
722,0.000001,0.000000,0.377683,0.9993,0.7280,0.9986,0
723,0.000000,0.000000,0.377622,0.9993,0.7272,0.9986,0
724,0.000000,0.000000,0.377545,0.9993,0.7262,0.9986,0
725,0.000000,0.000000,0.377438,0.9993,0.7253,0.9986,0
726,0.000000,0.000000,0.377300,0.9993,0.7243,0.9986,0
727,0.000000,0.000000,0.377139,0.9993,0.7234,0.9986,0
728,0.000001,0.000000,0.855041,0.9998,0.7268,0.9996,1
729,0.000004,0.000001,0.376826,0.9993,0.7231,0.9986,0
730,0.000002,0.000000,0.854177,0.9998,0.7302,0.9996,1
731,0.000005,0.000001,0.376749,0.9993,0.7260,0.9987,0
732,0.000006,0.000000,0.376890,0.9993,0.7283,0.9986,0
733,0.000001,0.000000,0.376823,0.9993,0.7284,0.9987,0
734,0.000000,0.000000,0.376770,0.9993,0.7275,0.9987,0
735,0.000000,0.000000,0.376704,0.9993,0.7266,0.9987,0
736,0.000000,0.000000,0.376606,0.9993,0.7256,0.9987,0
737,0.000000,0.000000,0.376478,0.9993,0.7247,0.9987,0
738,0.000000,0.000000,0.376323,0.9993,0.7238,0.9987,0
739,0.000002,0.000000,0.851443,0.9998,0.7267,0.9996,1
740,0.000002,0.000001,0.376035,0.9993,0.7238,0.9987,0
741,0.000004,0.000000,0.376039,0.9993,0.7257,0.9987,0
742,0.000001,0.000000,0.375888,0.9993,0.7255,0.9987,0
743,0.000000,0.000000,0.375757,0.9993,0.7246,0.9987,0
744,0.000000,0.000000,0.375626,0.9993,0.7236,0.9987,0
745,0.000000,0.000000,0.850804,0.9998,0.7278,0.9996,1
746,0.000008,0.000001,0.375343,0.9993,0.7227,0.9987,0
747,0.000006,0.000000,0.849656,0.9998,0.7310,0.9996,1
748,0.000010,0.000001,0.375307,0.9993,0.7256,0.9987,0
749,0.000008,0.000000,0.375491,0.9993,0.7283,0.9987,0
750,0.000001,0.000000,0.375433,0.9993,0.7285,0.9987,0
751,0.000000,0.000000,0.375395,0.9993,0.7276,0.9987,0
752,0.000000,0.000000,0.375346,0.9993,0.7267,0.9987,0
753,0.000000,0.000000,0.375265,0.9993,0.7257,0.9987,0
754,0.000000,0.000000,0.375153,0.9993,0.7248,0.9987,0
755,0.000000,0.000000,0.375013,0.9993,0.7239,0.9987,0
756,0.000000,0.000000,0.374853,0.9993,0.7230,0.9987,0
757,0.000003,0.000000,0.846501,0.9998,0.7253,0.9996,1
758,0.000000,0.000001,0.374571,0.9993,0.7235,0.9987,0
759,0.000000,0.000000,0.845713,0.9998,0.7291,0.9996,1
760,0.000002,0.000001,0.374487,0.9993,0.7264,0.9987,0
761,0.000005,0.000000,0.374593,0.9993,0.7283,0.9987,0
762,0.000001,0.000000,0.374536,0.9993,0.7281,0.9987,0
763,0.000000,0.000000,0.374492,0.9993,0.7272,0.9987,0
764,0.000000,0.000000,0.374429,0.9993,0.7263,0.9987,0
765,0.000000,0.000000,0.374337,0.9993,0.7253,0.9987,0
766,0.000000,0.000000,0.374215,0.9993,0.7244,0.9987,0
767,0.000000,0.000000,0.374067,0.9993,0.7235,0.9987,0
768,0.000001,0.000000,0.842787,0.9998,0.7273,0.9996,1
769,0.000006,0.000001,0.373775,0.9993,0.7229,0.9987,0
770,0.000004,0.000000,0.841771,0.9998,0.7306,0.9996,1
771,0.000007,0.000001,0.373720,0.9993,0.7258,0.9987,0
772,0.000007,0.000000,0.373881,0.9993,0.7284,0.9987,0
773,0.000001,0.000000,0.373816,0.9993,0.7284,0.9987,0
774,0.000000,0.000000,0.373772,0.9993,0.7275,0.9987,0
775,0.000000,0.000000,0.373716,0.9993,0.7266,0.9987,0
776,0.000000,0.000000,0.373630,0.9993,0.7256,0.9987,0
777,0.000000,0.000000,0.373514,0.9993,0.7247,0.9987,0
778,0.000000,0.000000,0.373373,0.9993,0.7238,0.9987,0
779,0.000003,0.000000,0.838613,0.9998,0.7263,0.9997,1
780,0.000001,0.000001,0.373122,0.9993,0.7242,0.9987,0
781,0.000004,0.000000,0.373119,0.9993,0.7259,0.9987,0
782,0.000000,0.000000,0.372987,0.9993,0.7256,0.9987,0
783,0.000000,0.000000,0.372873,0.9993,0.7246,0.9987,0
784,0.000000,0.000000,0.372754,0.9993,0.7237,0.9987,0
785,0.000000,0.000000,0.837646,0.9998,0.7276,0.9997,1
786,0.000007,0.000001,0.372498,0.9993,0.7230,0.9987,0
787,0.000005,0.000000,0.836380,0.9998,0.7311,0.9997,1
788,0.000010,0.000001,0.372482,0.9994,0.7257,0.9988,0
789,0.000008,0.000000,0.372675,0.9994,0.7285,0.9987,0
790,0.000001,0.000000,0.372625,0.9994,0.7286,0.9987,0
791,0.000000,0.000000,0.372598,0.9994,0.7277,0.9987,0
792,0.000000,0.000000,0.372559,0.9994,0.7267,0.9987,0
793,0.000000,0.000000,0.372489,0.9994,0.7258,0.9987,0
794,0.000000,0.000000,0.372388,0.9994,0.7249,0.9987,0
795,0.000000,0.000000,0.372261,0.9994,0.7239,0.9987,0
796,0.000000,0.000000,0.372110,0.9993,0.7230,0.9987,0
797,0.000003,0.000000,0.832703,0.9998,0.7256,0.9997,1
798,0.000001,0.000001,0.371846,0.9994,0.7234,0.9987,0
799,0.000001,0.000000,0.831808,0.9998,0.7295,0.9997,1
800,0.000002,0.000001,0.371779,0.9994,0.7263,0.9988,0
801,0.000005,0.000000,0.371899,0.9994,0.7284,0.9988,0
802,0.000001,0.000000,0.371850,0.9994,0.7282,0.9988,0
803,0.000000,0.000000,0.371815,0.9994,0.7273,0.9988,0
804,0.000000,0.000000,0.371764,0.9994,0.7263,0.9988,0
805,0.000000,0.000000,0.371683,0.9994,0.7253,0.9988,0
806,0.000000,0.000000,0.371574,0.9994,0.7244,0.9988,0
807,0.000000,0.000000,0.371439,0.9994,0.7235,0.9988,0
808,0.000001,0.000000,0.828412,0.9998,0.7270,0.9997,1
809,0.000004,0.000001,0.371181,0.9994,0.7232,0.9988,0
810,0.000003,0.000000,0.827289,0.9998,0.7306,0.9997,1
811,0.000006,0.000001,0.371146,0.9994,0.7260,0.9988,0
812,0.000007,0.000000,0.371307,0.9994,0.7286,0.9988,0
813,0.000001,0.000000,0.371256,0.9994,0.7286,0.9988,0
