step,loss,confidence_level,fatigue_level
3387,0.000000,0.9991,0.7662
3388,0.000000,0.9998,0.7862
3389,0.000000,0.9991,0.7662
3390,0.000000,0.9998,0.7862
3391,0.000000,0.9991,0.7662
3392,0.000000,0.9998,0.7862
3393,0.000000,0.9991,0.7662
3394,0.000000,0.9998,0.7862
3395,0.000000,0.9991,0.7662
3396,0.000000,0.9998,0.7862
3397,0.000000,0.9991,0.7662
3398,0.000000,0.9998,0.7862
3399,0.000000,0.9991,0.7662
3400,0.000000,0.9998,0.7862
3401,0.000000,0.9991,0.7662
3402,0.000000,0.9998,0.7862
3403,0.000000,0.9991,0.7662
3404,0.000000,0.9998,0.7862
3405,0.000000,0.9991,0.7662
3406,0.000000,0.9998,0.7862
3407,0.000000,0.9991,0.7662
3408,0.000000,0.9998,0.7862
3409,0.000000,0.9991,0.7662
3410,0.000000,0.9998,0.7862
3411,0.000000,0.9991,0.7662
3412,0.000000,0.9998,0.7862
3413,0.000000,0.9991,0.7662
3414,0.000000,0.9998,0.7862
3415,0.000000,0.9991,0.7662
3416,0.000000,0.9998,0.7862
3417,0.000000,0.9991,0.7662
3418,0.000000,0.9998,0.7862
3419,0.000000,0.9991,0.7662
3420,0.000000,0.9998,0.7862
3421,0.000000,0.9991,0.7662
3422,0.000000,0.9998,0.7862
3423,0.000000,0.9991,0.7662
3424,0.000000,0.9998,0.7862
3425,0.000000,0.9991,0.7662
3426,0.000000,0.9998,0.7862
3427,0.000000,0.9991,0.7662
3428,0.000000,0.9998,0.7862
3429,0.000000,0.9991,0.7662
3430,0.000000,0.9998,0.7862
3431,0.000000,0.9991,0.7662
3432,0.000000,0.9998,0.7862
3433,0.000000,0.9991,0.7662
3434,0.000000,0.9998,0.7862
3435,0.000000,0.9991,0.7662
3436,0.000000,0.9998,0.7862
3437,0.000000,0.9991,0.7662
3438,0.000000,0.9998,0.7862
3439,0.000000,0.9991,0.7662
3440,0.000000,0.9998,0.7862
3441,0.000000,0.9991,0.7662
3442,0.000000,0.9998,0.7862
3443,0.000000,0.9991,0.7662
3444,0.000000,0.9998,0.7862
3445,0.000000,0.9991,0.7662
3446,0.000000,0.9998,0.7862
3447,0.000000,0.9991,0.7662
3448,0.000000,0.9998,0.7862
3449,0.000000,0.9991,0.7663
3450,0.000000,0.9998,0.7862
3451,0.000000,0.9991,0.7663
3452,0.000000,0.9998,0.7863
3453,0.000000,0.9991,0.7663
3454,0.000000,0.9998,0.7863
3455,0.000000,0.9991,0.7663
3456,0.000000,0.9998,0.7863
3457,0.000000,0.9991,0.7663
3458,0.000000,0.9998,0.7863
3459,0.000000,0.9991,0.7663
3460,0.000000,0.9998,0.7863
3461,0.000000,0.9991,0.7663
3462,0.000000,0.9998,0.7863
3463,0.000000,0.9991,0.7663
3464,0.000000,0.9998,0.7863
3465,0.000000,0.9991,0.7663
3466,0.000000,0.9998,0.7863
3467,0.000000,0.9991,0.7663
3468,0.000000,0.9998,0.7863
3469,0.000000,0.9991,0.7663
3470,0.000000,0.9998,0.7863
3471,0.000000,0.9991,0.7663
3472,0.000000,0.9998,0.7863
3473,0.000000,0.9991,0.7663
3474,0.000000,0.9998,0.7863
3475,0.000000,0.9991,0.7663
3476,0.000000,0.9998,0.7863
3477,0.000000,0.9991,0.7663
3478,0.000000,0.9998,0.7863
3479,0.000000,0.9991,0.7663
3480,0.000000,0.9998,0.7863
3481,0.000000,0.9991,0.7663
3482,0.000000,0.9998,0.7863
3483,0.000000,0.9991,0.7663
3484,0.000000,0.9998,0.7863
3485,0.000000,0.9991,0.7663
3486,0.000000,0.9998,0.7863
3487,0.000000,0.9991,0.7663
3488,0.000000,0.9998,0.7863
3489,0.000000,0.9991,0.7663
3490,0.000000,0.9998,0.7863
3491,0.000000,0.9991,0.7663
3492,0.000000,0.9998,0.7863
3493,0.000000,0.9991,0.7663
3494,0.000000,0.9998,0.7863
3495,0.000000,0.9991,0.7663
3496,0.000000,0.9998,0.7863
3497,0.000000,0.9991,0.7663
3498,0.000000,0.9998,0.7863
3499,0.000000,0.9991,0.7663
3500,0.000000,0.9998,0.7863
3501,0.000000,0.9991,0.7663
3502,0.000000,0.9998,0.7863
3503,0.000000,0.9991,0.7663
3504,0.000000,0.9998,0.7863
3505,0.000000,0.9991,0.7663
3506,0.000000,0.9998,0.7863
3507,0.000000,0.9991,0.7663
3508,0.000000,0.9998,0.7863
3509,0.000000,0.9991,0.7663
3510,0.000000,0.9998,0.7863
3511,0.000000,0.9991,0.7663
3512,0.000000,0.9998,0.7863
3513,0.000000,0.9991,0.7663
3514,0.000000,0.9998,0.7863
3515,0.000000,0.9991,0.7663
3516,0.000000,0.9998,0.7863
3517,0.000000,0.9991,0.7663
3518,0.000000,0.9998,0.7863
3519,0.000000,0.9991,0.7663
3520,0.000000,0.9998,0.7863
3521,0.000000,0.9991,0.7663
3522,0.000000,0.9998,0.7863
3523,0.000000,0.9991,0.7663
3524,0.000000,0.9998,0.7863
3525,0.000000,0.9991,0.7663
3526,0.000000,0.9998,0.7863
3527,0.000000,0.9991,0.7663
3528,0.000000,0.9998,0.7863
3529,0.000000,0.9991,0.7663
3530,0.000000,0.9998,0.7863
3531,0.000000,0.9991,0.7663
3532,0.000000,0.9998,0.7863
3533,0.000000,0.9991,0.7663
3534,0.000000,0.9998,0.7863
3535,0.000000,0.9991,0.7663
3536,0.000000,0.9998,0.7863
3537,0.000000,0.9991,0.7663
3538,0.000000,0.9998,0.7863
3539,0.000000,0.9991,0.7663
3540,0.000000,0.9998,0.7863
3541,0.000000,0.9991,0.7663
3542,0.000000,0.9998,0.7863
3543,0.000000,0.9991,0.7663
3544,0.000000,0.9998,0.7863
3545,0.000000,0.9991,0.7663
3546,0.000000,0.9998,0.7863
3547,0.000000,0.9991,0.7663
3548,0.000000,0.9998,0.7863
3549,0.000000,0.9991,0.7663
3550,0.000000,0.9998,0.7863
3551,0.000000,0.9991,0.7663
3552,0.000000,0.9998,0.7863
3553,0.000000,0.9991,0.7663
3554,0.000000,0.9998,0.7863
3555,0.000000,0.9991,0.7663
3556,0.000000,0.9998,0.7863
3557,0.000000,0.9991,0.7663
3558,0.000000,0.9998,0.7863
3559,0.000000,0.9991,0.7663
3560,0.000000,0.9998,0.7863
3561,0.000000,0.9991,0.7663
3562,0.000000,0.9998,0.7863
3563,0.000000,0.9991,0.7663
3564,0.000000,0.9998,0.7863
3565,0.000000,0.9991,0.7663
3566,0.000000,0.9998,0.7863
3567,0.000000,0.9991,0.7663
3568,0.000000,0.9998,0.7863
3569,0.000000,0.9991,0.7663
3570,0.000000,0.9998,0.7863
3571,0.000000,0.9991,0.7663
3572,0.000000,0.9998,0.7863
3573,0.000000,0.9991,0.7663
3574,0.000000,0.9998,0.7863
3575,0.000000,0.9991,0.7663
3576,0.000000,0.9998,0.7863
3577,0.000000,0.9991,0.7663
3578,0.000000,0.9998,0.7863
3579,0.000000,0.9991,0.7663
3580,0.000000,0.9998,0.7863
3581,0.000000,0.9991,0.7663
3582,0.000000,0.9998,0.7863
3583,0.000000,0.9991,0.7663
3584,0.000000,0.9998,0.7863
3585,0.000000,0.9991,0.7663
3586,0.000000,0.9998,0.7863
3587,0.000000,0.9991,0.7663
3588,0.000000,0.9998,0.7863
3589,0.000000,0.9991,0.7663
3590,0.000000,0.9998,0.7863
3591,0.000000,0.9991,0.7663
3592,0.000000,0.9998,0.7863
3593,0.000000,0.9991,0.7663
3594,0.000000,0.9998,0.7863
3595,0.000000,0.9991,0.7663
3596,0.000000,0.9998,0.7863
3597,0.000000,0.9991,0.7663
3598,0.000000,0.9998,0.7863
3599,0.000000,0.9991,0.7663
3600,0.000000,0.9998,0.7863
3601,0.000000,0.9991,0.7663
3602,0.000000,0.9998,0.7863
3603,0.000000,0.9991,0.7663
3604,0.000000,0.9998,0.7863
3605,0.000000,0.9991,0.7663
3606,0.000000,0.9998,0.7863
3607,0.000000,0.9991,0.7663
3608,0.000000,0.9998,0.7863
3609,0.000000,0.9991,0.7663
3610,0.000000,0.9998,0.7863
3611,0.000000,0.9991,0.7663
3612,0.000000,0.9998,0.7863
3613,0.000000,0.9991,0.7663
3614,0.000000,0.9998,0.7863
3615,0.000000,0.9991,0.7663
3616,0.000000,0.9998,0.7863
3617,0.000000,0.9991,0.7663
3618,0.000000,0.9998,0.7863
3619,0.000000,0.9991,0.7663
3620,0.000000,0.9998,0.7863
3621,0.000000,0.9991,0.7663
3622,0.000000,0.9998,0.7863
3623,0.000000,0.9991,0.7663
3624,0.000000,0.9998,0.7863
3625,0.000000,0.9991,0.7663
3626,0.000000,0.9998,0.7863
3627,0.000000,0.9991,0.7663
3628,0.000000,0.9998,0.7863
3629,0.000000,0.9991,0.7663
3630,0.000000,0.9998,0.7863
3631,0.000000,0.9991,0.7663
3632,0.000000,0.9998,0.7863
3633,0.000000,0.9991,0.7663
3634,0.000000,0.9998,0.7863
3635,0.000000,0.9991,0.7663
3636,0.000000,0.9998,0.7863
3637,0.000000,0.9991,0.7663
3638,0.000000,0.9998,0.7863
3639,0.000000,0.9991,0.7663
3640,0.000000,0.9998,0.7863
3641,0.000000,0.9991,0.7663
3642,0.000000,0.9998,0.7863
3643,0.000000,0.9991,0.7663
3644,0.000000,0.9998,0.7863
3645,0.000000,0.9991,0.7663
3646,0.000000,0.9998,0.7863
3647,0.000000,0.9991,0.7663
3648,0.000000,0.9998,0.7863
3649,0.000000,0.9991,0.7663
3650,0.000000,0.9998,0.7863
3651,0.000000,0.9991,0.7663
3652,0.000000,0.9998,0.7863
3653,0.000000,0.9992,0.7663
3654,0.000000,0.9998,0.7863
3655,0.000000,0.9992,0.7663
3656,0.000000,0.9998,0.7863
3657,0.000000,0.9992,0.7663
3658,0.000000,0.9998,0.7863
3659,0.000000,0.9992,0.7663
3660,0.000000,0.9998,0.7863
3661,0.000000,0.9992,0.7663
3662,0.000000,0.9998,0.7863
3663,0.000000,0.9992,0.7663
3664,0.000000,0.9998,0.7863
3665,0.000000,0.9992,0.7663
3666,0.000000,0.9998,0.7863
3667,0.000000,0.9992,0.7663
3668,0.000000,0.9998,0.7863
3669,0.000000,0.9992,0.7663
3670,0.000000,0.9998,0.7863
3671,0.000000,0.9992,0.7663
3672,0.000000,0.9998,0.7863
3673,0.000000,0.9992,0.7663
3674,0.000000,0.9998,0.7863
3675,0.000000,0.9992,0.7663
3676,0.000000,0.9998,0.7863
3677,0.000000,0.9992,0.7663
3678,0.000000,0.9998,0.7863
3679,0.000000,0.9992,0.7663
3680,0.000000,0.9998,0.7863
3681,0.000000,0.9992,0.7663
3682,0.000000,0.9998,0.7863
3683,0.000000,0.9992,0.7663
3684,0.000000,0.9998,0.7863
3685,0.000000,0.9992,0.7663
3686,0.000000,0.9998,0.7863
3687,0.000000,0.9992,0.7663
3688,0.000000,0.9998,0.7863
3689,0.000000,0.9992,0.7663
3690,0.000000,0.9998,0.7863
3691,0.000000,0.9992,0.7663
3692,0.000000,0.9998,0.7863
3693,0.000000,0.9992,0.7663
3694,0.000000,0.9998,0.7863
3695,0.000000,0.9992,0.7663
3696,0.000000,0.9998,0.7863
3697,0.000000,0.9992,0.7663
3698,0.000000,0.9998,0.7863
3699,0.000000,0.9992,0.7663
3700,0.000000,0.9998,0.7863
3701,0.000000,0.9992,0.7663
3702,0.000000,0.9998,0.7863
3703,0.000000,0.9992,0.7663
3704,0.000000,0.9998,0.7863
3705,0.000000,0.9992,0.7663
3706,0.000000,0.9998,0.7863
3707,0.000000,0.9992,0.7663
3708,0.000000,0.9998,0.7863
3709,0.000000,0.9992,0.7663
3710,0.000000,0.9998,0.7863
3711,0.000000,0.9992,0.7663
3712,0.000000,0.9998,0.7863
3713,0.000000,0.9992,0.7663
3714,0.000000,0.9998,0.7863
3715,0.000000,0.9992,0.7663
3716,0.000000,0.9998,0.7863
3717,0.000000,0.9992,0.7663
3718,0.000000,0.9998,0.7863
3719,0.000000,0.9992,0.7663
3720,0.000000,0.9998,0.7863
3721,0.000000,0.9992,0.7663
3722,0.000000,0.9998,0.7863
3723,0.000000,0.9992,0.7663
3724,0.000000,0.9998,0.7863
3725,0.000000,0.9992,0.7663
3726,0.000000,0.9998,0.7863
3727,0.000000,0.9992,0.7663
3728,0.000000,0.9998,0.7863
3729,0.000000,0.9992,0.7663
3730,0.000000,0.9998,0.7863
3731,0.000000,0.9992,0.7663
3732,0.000000,0.9998,0.7863
3733,0.000000,0.9992,0.7663
3734,0.000000,0.9998,0.7863
3735,0.000000,0.9992,0.7663
3736,0.000000,0.9998,0.7863
3737,0.000000,0.9992,0.7663
3738,0.000000,0.9998,0.7863
3739,0.000000,0.9992,0.7663
3740,0.000000,0.9998,0.7863
3741,0.000000,0.9992,0.7663
3742,0.000000,0.9998,0.7863
3743,0.000000,0.9992,0.7663
3744,0.000000,0.9998,0.7863
3745,0.000000,0.9992,0.7663
3746,0.000000,0.9998,0.7863
3747,0.000000,0.9992,0.7663
3748,0.000000,0.9998,0.7863
3749,0.000000,0.9992,0.7663
3750,0.000000,0.9998,0.7863
3751,0.000000,0.9992,0.7663
3752,0.000000,0.9998,0.7863
3753,0.000000,0.9992,0.7663
3754,0.000000,0.9998,0.7863
3755,0.000000,0.9992,0.7663
3756,0.000000,0.9998,0.7863
3757,0.000000,0.9992,0.7663
3758,0.000000,0.9998,0.7863
3759,0.000000,0.9992,0.7663
3760,0.000000,0.9998,0.7863
3761,0.000000,0.9992,0.7663
3762,0.000000,0.9998,0.7863
3763,0.000000,0.9992,0.7663
3764,0.000000,0.9998,0.7863
3765,0.000000,0.9992,0.7663
3766,0.000000,0.9998,0.7863
3767,0.000000,0.9992,0.7663
3768,0.000000,0.9998,0.7863
3769,0.000000,0.9992,0.7663
3770,0.000000,0.9998,0.7863
3771,0.000000,0.9992,0.7663
3772,0.000000,0.9998,0.7863
3773,0.000000,0.9992,0.7663
3774,0.000000,0.9998,0.7863
3775,0.000000,0.9992,0.7663
3776,0.000000,0.9998,0.7863
3777,0.000000,0.9992,0.7663
3778,0.000000,0.9998,0.7863
3779,0.000000,0.9992,0.7663
3780,0.000000,0.9998,0.7863
3781,0.000000,0.9992,0.7663
3782,0.000000,0.9998,0.7863
3783,0.000000,0.9992,0.7663
3784,0.000000,0.9998,0.7863
3785,0.000000,0.9992,0.7663
3786,0.000000,0.9998,0.7863
3787,0.000000,0.9992,0.7663
3788,0.000000,0.9998,0.7863
3789,0.000000,0.9992,0.7663
3790,0.000000,0.9998,0.7863
3791,0.000000,0.9992,0.7663
3792,0.000000,0.9998,0.7863
3793,0.000000,0.9992,0.7663
3794,0.000000,0.9998,0.7863
3795,0.000000,0.9992,0.7663
3796,0.000000,0.9998,0.7863
3797,0.000000,0.9992,0.7663
3798,0.000000,0.9998,0.7863
3799,0.000000,0.9992,0.7663
3800,0.000000,0.9998,0.7863
3801,0.000000,0.9992,0.7663
3802,0.000000,0.9998,0.7863
3803,0.000000,0.9992,0.7663
3804,0.000000,0.9998,0.7863
3805,0.000000,0.9992,0.7663
3806,0.000000,0.9998,0.7863
3807,0.000000,0.9992,0.7663
3808,0.000000,0.9998,0.7863
3809,0.000000,0.9992,0.7663
3810,0.000000,0.9998,0.7863
3811,0.000000,0.9992,0.7663
3812,0.000000,0.9998,0.7863
3813,0.000000,0.9992,0.7663
3814,0.000000,0.9998,0.7863
3815,0.000000,0.9992,0.7663
3816,0.000000,0.9998,0.7863
3817,0.000000,0.9992,0.7663
3818,0.000000,0.9998,0.7863
3819,0.000000,0.9992,0.7663
3820,0.000000,0.9998,0.7863
3821,0.000000,0.9992,0.7663
3822,0.000000,0.9998,0.7863
3823,0.000000,0.9992,0.7663
3824,0.000000,0.9998,0.7863
3825,0.000000,0.9992,0.7663
3826,0.000000,0.9998,0.7863
3827,0.000000,0.9992,0.7663
3828,0.000000,0.9998,0.7863
3829,0.000000,0.9992,0.7663
3830,0.000000,0.9998,0.7863
3831,0.000000,0.9992,0.7663
3832,0.000000,0.9998,0.7863
3833,0.000000,0.9992,0.7663
3834,0.000000,0.9998,0.7863
3835,0.000000,0.9992,0.7664
3836,0.000000,0.9998,0.7863
3837,0.000000,0.9992,0.7664
3838,0.000000,0.9998,0.7864
3839,0.000000,0.9992,0.7664
3840,0.000000,0.9998,0.7864
3841,0.000000,0.9992,0.7664
3842,0.000000,0.9998,0.7864
3843,0.000000,0.9992,0.7664
3844,0.000000,0.9998,0.7864
3845,0.000000,0.9992,0.7664
3846,0.000000,0.9998,0.7864
3847,0.000000,0.9992,0.7664
3848,0.000000,0.9998,0.7864
3849,0.000000,0.9992,0.7664
3850,0.000000,0.9998,0.7864
3851,0.000000,0.9992,0.7664
3852,0.000000,0.9998,0.7864
3853,0.000000,0.9992,0.7664
3854,0.000000,0.9998,0.7864
3855,0.000000,0.9992,0.7664
3856,0.000000,0.9998,0.7864
3857,0.000000,0.9992,0.7664
3858,0.000000,0.9998,0.7864
3859,0.000000,0.9992,0.7664
3860,0.000000,0.9998,0.7864
3861,0.000000,0.9992,0.7664
3862,0.000000,0.9998,0.7864
3863,0.000000,0.9992,0.7664
3864,0.000000,0.9998,0.7864
3865,0.000000,0.9992,0.7664
3866,0.000000,0.9998,0.7864
3867,0.000000,0.9992,0.7664
3868,0.000000,0.9998,0.7864
3869,0.000000,0.9992,0.7664
3870,0.000000,0.9998,0.7864
3871,0.000000,0.9992,0.7664
3872,0.000000,0.9998,0.7864
3873,0.000000,0.9992,0.7664
3874,0.000000,0.9998,0.7864
3875,0.000000,0.9992,0.7664
3876,0.000000,0.9998,0.7864
3877,0.000000,0.9992,0.7664
3878,0.000000,0.9998,0.7864
3879,0.000000,0.9992,0.7664
3880,0.000000,0.9998,0.7864
3881,0.000000,0.9992,0.7664
3882,0.000000,0.9998,0.7864
3883,0.000000,0.9992,0.7664
3884,0.000000,0.9998,0.7864
3885,0.000000,0.9992,0.7664
3886,0.000000,0.9998,0.7864
3887,0.000000,0.9992,0.7664
3888,0.000000,0.9998,0.7864
3889,0.000000,0.9992,0.7664
3890,0.000000,0.9998,0.7864
3891,0.000000,0.9992,0.7664
3892,0.000000,0.9998,0.7864
3893,0.000000,0.9992,0.7664
3894,0.000000,0.9998,0.7864
3895,0.000000,0.9992,0.7664
3896,0.000000,0.9998,0.7864
3897,0.000000,0.9992,0.7664
3898,0.000000,0.9998,0.7864
3899,0.000000,0.9992,0.7664
3900,0.000000,0.9998,0.7864
3901,0.000000,0.9992,0.7664
3902,0.000000,0.9998,0.7864
3903,0.000000,0.9992,0.7664
3904,0.000000,0.9998,0.7864
3905,0.000000,0.9992,0.7664
3906,0.000000,0.9998,0.7864
3907,0.000000,0.9992,0.7664
3908,0.000000,0.9998,0.7864
3909,0.000000,0.9992,0.7664
3910,0.000000,0.9998,0.7864
3911,0.000000,0.9992,0.7664
3912,0.000000,0.9998,0.7864
3913,0.000000,0.9992,0.7664
3914,0.000000,0.9998,0.7864
3915,0.000000,0.9992,0.7664
3916,0.000000,0.9998,0.7864
3917,0.000000,0.9992,0.7664
3918,0.000000,0.9998,0.7864
3919,0.000000,0.9992,0.7664
3920,0.000000,0.9998,0.7864
3921,0.000000,0.9992,0.7664
3922,0.000000,0.9998,0.7864
3923,0.000000,0.9992,0.7664
3924,0.000000,0.9998,0.7864
3925,0.000000,0.9992,0.7664
3926,0.000000,0.9998,0.7864
3927,0.000000,0.9992,0.7664
3928,0.000000,0.9998,0.7864
3929,0.000000,0.9992,0.7664
3930,0.000000,0.9998,0.7864
3931,0.000000,0.9992,0.7664
3932,0.000000,0.9998,0.7864
3933,0.000000,0.9992,0.7664
3934,0.000000,0.9998,0.7864
3935,0.000000,0.9992,0.7664
3936,0.000000,0.9998,0.7864
3937,0.000000,0.9992,0.7664
3938,0.000000,0.9998,0.7864
3939,0.000000,0.9992,0.7664
3940,0.000000,0.9998,0.7864
3941,0.000000,0.9992,0.7664
3942,0.000000,0.9998,0.7864
3943,0.000000,0.9992,0.7664
3944,0.000000,0.9998,0.7864
3945,0.000000,0.9992,0.7664
3946,0.000000,0.9998,0.7864
3947,0.000000,0.9992,0.7664
3948,0.000000,0.9998,0.7864
3949,0.000000,0.9992,0.7664
3950,0.000000,0.9998,0.7864
3951,0.000000,0.9992,0.7664
3952,0.000000,0.9998,0.7864
3953,0.000000,0.9992,0.7664
3954,0.000000,0.9998,0.7864
3955,0.000000,0.9992,0.7664
3956,0.000000,0.9998,0.7864
3957,0.000000,0.9992,0.7664
3958,0.000000,0.9998,0.7864
3959,0.000000,0.9992,0.7664
3960,0.000000,0.9998,0.7864
3961,0.000000,0.9992,0.7664
3962,0.000000,0.9998,0.7864
3963,0.000000,0.9992,0.7664
3964,0.000000,0.9998,0.7864
3965,0.000000,0.9992,0.7664
3966,0.000000,0.9998,0.7864
3967,0.000000,0.9992,0.7664
3968,0.000000,0.9998,0.7864
3969,0.000000,0.9992,0.7664
3970,0.000000,0.9998,0.7864
3971,0.000000,0.9992,0.7664
3972,0.000000,0.9998,0.7864
3973,0.000000,0.9992,0.7664
3974,0.000000,0.9998,0.7864
3975,0.000000,0.9992,0.7664
3976,0.000000,0.9998,0.7864
3977,0.000000,0.9992,0.7664
3978,0.000000,0.9998,0.7864
3979,0.000000,0.9992,0.7664
3980,0.000000,0.9998,0.7864
3981,0.000000,0.9992,0.7664
3982,0.000000,0.9998,0.7864
3983,0.000000,0.9992,0.7664
3984,0.000000,0.9998,0.7864
3985,0.000000,0.9992,0.7664
3986,0.000000,0.9998,0.7864
3987,0.000000,0.9992,0.7664
3988,0.000000,0.9998,0.7864
3989,0.000000,0.9992,0.7664
3990,0.000000,0.9998,0.7864
3991,0.000000,0.9992,0.7664
3992,0.000000,0.9998,0.7864
3993,0.000000,0.9992,0.7664
3994,0.000000,0.9998,0.7864
3995,0.000000,0.9992,0.7664
3996,0.000000,0.9998,0.7864
3997,0.000000,0.9992,0.7664
3998,0.000000,0.9998,0.7864
3999,0.000000,0.9992,0.7664
4000,0.000000,0.9998,0.7864
4001,0.000000,0.9992,0.7664
4002,0.000000,0.9998,0.7864
4003,0.000000,0.9992,0.7664
4004,0.000000,0.9998,0.7864
4005,0.000000,0.9992,0.7664
4006,0.000000,0.9998,0.7864
4007,0.000000,0.9992,0.7664
4008,0.000000,0.9998,0.7864
4009,0.000000,0.9992,0.7664
4010,0.000000,0.9998,0.7864
4011,0.000000,0.9992,0.7664
4012,0.000000,0.9998,0.7864
4013,0.000000,0.9992,0.7664
4014,0.000000,0.9998,0.7864
4015,0.000000,0.9992,0.7664
4016,0.000000,0.9998,0.7864
4017,0.000000,0.9992,0.7664
4018,0.000000,0.9998,0.7864
4019,0.000000,0.9992,0.7664
4020,0.000000,0.9998,0.7864
4021,0.000000,0.9993,0.7664
4022,0.000000,0.9998,0.7864
4023,0.000000,0.9993,0.7664
4024,0.000000,0.9998,0.7864
4025,0.000000,0.9993,0.7664
4026,0.000000,0.9998,0.7864
4027,0.000000,0.9993,0.7664
4028,0.000000,0.9998,0.7864
4029,0.000000,0.9993,0.7664
4030,0.000000,0.9998,0.7864
4031,0.000000,0.9993,0.7664
4032,0.000000,0.9998,0.7864
4033,0.000000,0.9993,0.7664
4034,0.000000,0.9998,0.7864
4035,0.000000,0.9993,0.7664
4036,0.000000,0.9998,0.7864
4037,0.000000,0.9993,0.7664
4038,0.000000,0.9998,0.7864
4039,0.000000,0.9993,0.7664
4040,0.000000,0.9998,0.7864
4041,0.000000,0.9993,0.7664
4042,0.000000,0.9998,0.7864
4043,0.000000,0.9993,0.7664
4044,0.000000,0.9998,0.7864
4045,0.000000,0.9993,0.7664
4046,0.000000,0.9998,0.7864
4047,0.000000,0.9993,0.7664
4048,0.000000,0.9998,0.7864
4049,0.000000,0.9993,0.7664
4050,0.000000,0.9998,0.7864
4051,0.000000,0.9993,0.7664
4052,0.000000,0.9998,0.7864
4053,0.000000,0.9993,0.7664
4054,0.000000,0.9998,0.7864
4055,0.000000,0.9993,0.7664
4056,0.000000,0.9998,0.7864
4057,0.000000,0.9993,0.7664
4058,0.000000,0.9998,0.7864
4059,0.000000,0.9993,0.7664
4060,0.000000,0.9998,0.7864
4061,0.000000,0.9993,0.7664
4062,0.000000,0.9998,0.7864
4063,0.000000,0.9993,0.7664
4064,0.000000,0.9998,0.7864
4065,0.000000,0.9993,0.7664
4066,0.000000,0.9998,0.7864
4067,0.000000,0.9993,0.7664
4068,0.000000,0.9998,0.7864
4069,0.000000,0.9993,0.7664
4070,0.000000,0.9998,0.7864
4071,0.000000,0.9993,0.7664
4072,0.000000,0.9998,0.7864
4073,0.000000,0.9993,0.7664
4074,0.000000,0.9998,0.7864
4075,0.000000,0.9993,0.7664
4076,0.000000,0.9998,0.7864
4077,0.000000,0.9993,0.7664
4078,0.000000,0.9998,0.7864
4079,0.000000,0.9993,0.7664
4080,0.000000,0.9998,0.7864
4081,0.000000,0.9993,0.7664
4082,0.000000,0.9998,0.7864
4083,0.000000,0.9993,0.7664
4084,0.000000,0.9998,0.7864
4085,0.000000,0.9993,0.7664
4086,0.000000,0.9998,0.7864
4087,0.000000,0.9993,0.7664
4088,0.000000,0.9998,0.7864
4089,0.000000,0.9993,0.7664
4090,0.000000,0.9998,0.7864
4091,0.000000,0.9993,0.7664
4092,0.000000,0.9998,0.7864
4093,0.000000,0.9993,0.7664
4094,0.000000,0.9998,0.7864
4095,0.000000,0.9993,0.7664
4096,0.000000,0.9998,0.7864
4097,0.000000,0.9993,0.7664
4098,0.000000,0.9998,0.7864
4099,0.000000,0.9993,0.7664
4100,0.000000,0.9998,0.7864
4101,0.000000,0.9993,0.7664
4102,0.000000,0.9998,0.7864
4103,0.000000,0.9993,0.7664
4104,0.000000,0.9998,0.7864
4105,0.000000,0.9993,0.7664
4106,0.000000,0.9998,0.7864
4107,0.000000,0.9993,0.7664
4108,0.000000,0.9998,0.7864
4109,0.000000,0.9993,0.7664
4110,0.000000,0.9998,0.7864
4111,0.000000,0.9993,0.7664
4112,0.000000,0.9998,0.7864
4113,0.000000,0.9993,0.7664
4114,0.000000,0.9998,0.7864
4115,0.000000,0.9993,0.7664
4116,0.000000,0.9998,0.7864
4117,0.000000,0.9993,0.7664
4118,0.000000,0.9998,0.7864
4119,0.000000,0.9993,0.7664
4120,0.000000,0.9998,0.7864
4121,0.000000,0.9993,0.7664
4122,0.000000,0.9998,0.7864
4123,0.000000,0.9993,0.7664
4124,0.000000,0.9998,0.7864
4125,0.000000,0.9993,0.7664
4126,0.000000,0.9998,0.7864
4127,0.000000,0.9993,0.7664
4128,0.000000,0.9998,0.7864
4129,0.000000,0.9993,0.7664
4130,0.000000,0.9998,0.7864
4131,0.000000,0.9993,0.7664
4132,0.000000,0.9998,0.7864
4133,0.000000,0.9993,0.7664
4134,0.000000,0.9998,0.7864
4135,0.000000,0.9993,0.7664
4136,0.000000,0.9998,0.7864
4137,0.000000,0.9993,0.7664
4138,0.000000,0.9998,0.7864
4139,0.000000,0.9993,0.7664
4140,0.000000,0.9998,0.7864
4141,0.000000,0.9993,0.7664
4142,0.000000,0.9998,0.7864
4143,0.000000,0.9993,0.7664
4144,0.000000,0.9998,0.7864
4145,0.000000,0.9993,0.7664
4146,0.000000,0.9998,0.7864
4147,0.000000,0.9993,0.7664
4148,0.000000,0.9998,0.7864
4149,0.000000,0.9993,0.7664
4150,0.000000,0.9998,0.7864
4151,0.000000,0.9993,0.7664
4152,0.000000,0.9998,0.7864
4153,0.000000,0.9993,0.7664
4154,0.000000,0.9998,0.7864
4155,0.000000,0.9993,0.7664
4156,0.000000,0.9998,0.7864
4157,0.000000,0.9993,0.7664
4158,0.000000,0.9998,0.7864
4159,0.000000,0.9993,0.7664
4160,0.000000,0.9998,0.7864
4161,0.000000,0.9993,0.7664
4162,0.000000,0.9998,0.7864
